종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"111870","KH 전자","KOSDAQ","관리종목(소속부없음)",,"032605","영상 및 음향기기 제조업","12",,"159959822","500","79979911000","원(KRW)","배보성","032-683-7300","경기도 부천시 오정구  삼작로107번길 52 "
"033180","KH 필룩스","KOSPI",,,"032602","전자부품 제조업","12",,"190712658","500","95506329000","원(KRW)","한우근","070-7780-8000","경기도 양주시 광적면 광적로 235-48 "
"060720","KH바텍","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"23677442","500","11838721000","원(KRW)","남광희","054-465-0630","경상북도 구미시  1공단로10길 53-12 (주)KH바텍 "
"001940","KISCO홀딩스","KOSPI",,,"032401","1차 철강 제조업","12",,"16176380","1000","18476380000","원(KRW)","장세홍, 이병제 (각자대표)","055-260-0500","경상남도 창원시 성산구  공단로103번길 12 한국철강(주) "
"058400","KNN","KOSDAQ","우량기업부",,"106002","텔레비전 방송업","12",,"132429720","500","66214860000","원(KRW)","이오상","051-850-9000","부산광역시 해운대구  센텀서로 30 케이엔엔타워 "
"114450","KPX생명과학","KOSDAQ","중견기업부",,"032101","기초 의약물질 및 생물학적 제제 제조업","12",,"15000000","500","7500000000","원(KRW)","양준화, 이기성(각자 대표이사)","061-688-4600","전라남도 여수시 여수산단2로 84 "
"025000","KPX케미칼","KOSPI",,,"032001","기초 화학물질 제조업","12",,"4840000","5000","24200000000","원(KRW)","양준영, 최재호, 이찬수(각자대표이사)","02-2014-4000","서울특별시 마포구  마포대로 137  KPX빌딩"
"092230","KPX홀딩스","KOSPI",,,"032001","기초 화학물질 제조업","12",,"4224646","5000","21123230000","원(KRW)","양준영","02-2014-4150","서울특별시 마포구  마포대로 137 KPX빌딩 19층"
"000040","KR모터스","KOSPI",,,"033109","그외 기타 운송장비 제조업","12",,"96138465","500","48069232500","원(KRW)","고재철","055-282-7011","경상남도 창원시 성산구 완암로 28 　"
"044450","KSS해운","KOSPI",,,"085001","해상 운송업","12",,"23085880","500","11592940000","원(KRW)","박찬도","3702-2700","서울특별시 종로구 인사동길 12 대일빌딩 8층 "
"030200","KT","KOSPI",,,"106102","전기 통신업","12",,"261111808","5000","1564498835000","원(KRW)","구현모","031-727-0114","경기도 성남시 분당구 불정로 90 KT 본사 "
"033780","KT&G","KOSPI",,,"031201","담배 제조업","12",,"137292497","5000","954959485000","원(KRW)","Baek, Bok-In","042-939-5000","대전광역시 대덕구 벚꽃길 71 주식회사 케이티앤지"
"058850","KTcs","KOSPI",,,"106309","기타 정보 서비스업","12",,"42685000","500","23842500000","원(KRW)","박경원","042-604-5138","대전광역시 서구 갈마로 160 "
"058860","KTis","KOSPI",,,"106309","기타 정보 서비스업","12",,"34802000","500","17401000000","원(KRW)","윤경근","02-3215-2054","서울특별시 영등포구 여의대로 14 케이티빌딩 10층"
"060370","KT서브마린","KOSDAQ","중견기업부",,"064203","전기 및 통신 공사업","12",,"25938232","1000","25938232000","원(KRW)","이승용","(051)704-0004","부산광역시 해운대구 송정광어골로 42  "
"122450","KX","KOSDAQ","중견기업부",,"106002","텔레비전 방송업","12",,"45335964","500","22768238500","원(KRW)","한찬수, 이강봉(각자 대표이사)","02-2647-1255","서울특별시 강동구 고덕비즈밸리로6길 90 9층 "
"052900","KX하이텍","KOSDAQ","벤처기업부",,"032202","플라스틱제품 제조업","12",,"55107517","500","27553758500","원(KRW)","이상국","(041)539-6114","충청남도 아산시  음봉면 연암율금로 330 비아이이엠티 "
"376190","LB루셈","KOSDAQ","중견기업부",,"032601","반도체 제조업","12",,"24600000","500","12800000000","원(KRW)","이대교","054-478-0344","경상북도 구미시 4공단로7길 9 "
"061970","LB세미콘","KOSDAQ","우량기업부",,"032601","반도체 제조업","12",,"43784592","500","21892296000","원(KRW)","김남석","031-680-1600","경기도 평택시 청북면 청북산단로 138 "
"309960","LB인베스트먼트","KOSDAQ","중견기업부",,"116409","기타 금융업","12",,"23217239","1000","23217239000","원(KRW)","박기호","02-3467-0500","서울특별시 강남구 테헤란로 512, 13층(대치동, 신안빌딩) "
"093050","LF","KOSPI",,,"031401","봉제의복 제조업","12",,"29240000","5000","146200000000","원(KRW)","오규식, 김상균 (각자 대표이사)","02-3441-8114","서울특별시 강남구 언주로 870 (신사동) "
"003550","LG","KOSPI",,,"116409","기타 금융업","12",,"157300993","5000","801613065000","원(KRW)","구광모, 권봉석","02-3773-1114","서울특별시 영등포구  여의대로 128 "
"034220","LG디스플레이","KOSPI",,,"032602","전자부품 제조업","12",,"357815700","5000","1789078500000","원(KRW)","정호영","02-3777-1010","서울특별시 영등포구 여의대로 128 LG트윈타워 (동관 12층) "
"051900","LG생활건강","KOSPI",,,"032004","기타 화학제품 제조업","12",,"15618197","5000","88589470000","원(KRW)","이정애","02-3773-1114","서울특별시 종로구  새문안로 58 "
"373220","LG에너지솔루션","KOSPI",,,"032802","일차전지 및 축전지 제조업","12",,"234000000","500","117000000000","원(KRW)","권영수",,"서울특별시 영등포구 여의대로 108, 타워 1 "
"032640","LG유플러스","KOSPI",,,"106102","전기 통신업","12",,"436611361","5000","2573969175000","원(KRW)","황현식","02-3773-1114","서울특별시 용산구 한강대로 32 (한강로3가) LG유플러스 용산사옥"
"011070","LG이노텍","KOSPI",,,"032602","전자부품 제조업","12",,"23667107","5000","118335535000","원(KRW)","정철동","02-3777-1114","서울특별시 강서구 마곡중앙10로 30 LG사이언스파크 "
"066570","LG전자","KOSPI",,,"032604","통신 및 방송 장비 제조업","12",,"163647814","5000","904169030000","원(KRW)","조주완, 배두용 (각자 대표이사)","02-3777-1114","서울특별시 영등포구  여의대로 128 LG트윈타워"
"037560","LG헬로비전","KOSPI",,,"106002","텔레비전 방송업","12",,"77446865","2500","193617162500","원(KRW)","송구영","02-1855-1000","서울특별시 마포구 월드컵북로56길 19 6층(상암동, 드림타워) "
"051910","LG화학","KOSPI",,,"032001","기초 화학물질 제조업","12",,"70592343","5000","391405715000","원(KRW)","신학철","02-3777-1114","서울특별시 영등포구  여의대로 128 "
"079550","LIG넥스원","KOSPI",,,"032502","무기 및 총포탄 제조업","12",,"22000000","5000","110000000000","원(KRW)","김지찬","1644 - 2005","경기도 용인시 기흥구 마북로 207 엘아이지넥스원(주) "
"006260","LS","KOSPI",,,"116409","기타 금융업","12",,"32200000","5000","161000000000","원(KRW)","명노현","02-2189-9988","서울특별시 용산구 한강대로 92 LS용산타워 - "
"010120","LS ELECTRIC","KOSPI",,,"032801","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","12",,"30000000","5000","150000000000","원(KRW)","구자균, 구동휘, 김동현","02-2034-4224","경기도 안양시 동안구  엘에스로 127 LS타워"
"000680","LS네트웍스","KOSPI",,,"074608","상품 종합 도매업","12",,"78803016","5000","394015080000","원(KRW)","문성준","02-799-7114","경상남도 김해시 호계로 428 1층(부원동, 세화빌딩)"
"229640","LS전선아시아","KOSPI",,,"116409","기타 금융업","12",,"30624879","500","15312439500","원(KRW)","이상호","02-2189-8974","서울특별시 용산구 한강대로 92 LS용산타워 4층(한강로2가, LS용산타워)"
"108320","LX세미콘","KOSPI",,,"032601","반도체 제조업","12",,"16264300","500","8132150000","원(KRW)","손보익","042-712-7700","대전광역시 유성구 테크노2로 222 "
"001120","LX인터내셔널","KOSPI",,,"074601","상품 중개업","12",,"38760000","5000","193800000000","원(KRW)","윤춘성","02-6924-3114","서울특별시 종로구 새문안로 58 LG광화문빌딩 "
"108670","LX하우시스","KOSPI",,,"032202","플라스틱제품 제조업","12",,"8967670","5000","50000000000","원(KRW)","한명호","080-005-4000","서울특별시 중구 후암로 98 LG서울역빌딩 "
"383800","LX홀딩스","KOSPI",,,"116409","기타 금융업","12",,"76280690","1000","77745975000","원(KRW)","구본준, 노진서","02-6924-3123","서울특별시 종로구 새문안로 58 LG광화문빌딩"
"086960","MDS테크","KOSDAQ","중견기업부",,"105802","소프트웨어 개발 및 공급업","12",,"82926896","200","17315759400","원(KRW)","이창열, 이정승","031-627-3000","경기도 성남시 분당구 대왕판교로644번길 49 9층(삼평동, DTC타워) "
"023150","MH에탄올","KOSPI",,,"031101","알코올음료 제조업","12",,"7378526","500","4596763000","원(KRW)","최동호","055-231-0701","경상남도 창원시 마산회원구 내서읍 광려천남로 25 "
"038340","MIT","KOSDAQ","투자주의환기종목(소속부없음)",,"032602","전자부품 제조업","12",,"22734298","500","11417149000","원(KRW)","김택환","02-3438-6912","서울특별시 구로구 디지털로33길 48 604호(구로동, 대륭포스트타워7차)"
"035420","NAVER","KOSPI",,,"106301","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","12",,"164049085","100","16481339500","원(KRW)","최수연","1588-3830","경기도 성남시 분당구 정자일로 95 1784"
"160550","NEW","KOSDAQ","중견기업부",,"105901","영화, 비디오물, 방송프로그램 제작 및 배급업","12",,"27906106","500","13953053000","원(KRW)","김우택","02-3490-9300","서울특별시 강남구 학동로9길 5 - "
"053290","NE능률","KOSDAQ","중견기업부",,"105801","서적, 잡지 및 기타 인쇄물 출판업","12",,"16526307","500","8263153500","원(KRW)","주민홍","02-2014-7114","서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 비즈니스타워 10층 "
"181710","NHN","KOSPI",,,"105802","소프트웨어 개발 및 공급업","12",,"36017198","500","18758957500","원(KRW)","정우진","1544-6859","경기도 성남시 분당구  대왕판교로645번길 16 플레이뮤지엄"
"060250","NHN KCP","KOSDAQ","우량기업부",,"106309","기타 정보 서비스업","12",,"40160611","500","20080305500","원(KRW)","박준석","(02)2108-1000","서울특별시 구로구 디지털로26길 72 - "
"104200","NHN벅스","KOSDAQ","중견기업부",,"105802","소프트웨어 개발 및 공급업","12",,"14827550","500","7413775000","원(KRW)","왕문주","031-8038-2947","경기도 성남시 분당구 대왕판교로645번길 16 플레이뮤지엄"
"400760","NH올원리츠","KOSPI",,,"126801","부동산 임대 및 공급업","12",,"42200000","500","21100000000","원(KRW)","김범수","02-6264-2834","서울특별시 영등포구 국제금융로8길 2 농협재단빌딩 5층 "
"005940","NH투자증권","KOSPI",,,"116601","금융 지원 서비스업","12",,"331665921","5000","1782560200000","원(KRW)","정영채","02-768-7000","서울특별시 영등포구 여의대로 108 파크원NH금융타워(타워2)"
"338100","NH프라임리츠","KOSPI",,,"126801","부동산 임대 및 공급업","11",,"18660000","500","9330000000","원(KRW)","소선호","02-6264-2836","서울특별시 영등포구 국제금융로8길  2 5층(여의도동, 농협재단빌딩)"
"034310","NICE","KOSPI",,,"137105","회사 본부 및 경영 컨설팅 서비스업","12",,"37882300","500","18941150000","원(KRW)","이현석","02-2122-4000","서울특별시 영등포구 은행로 17 (여의도동) NICE 그룹 1사옥"
"030190","NICE평가정보","KOSDAQ","우량기업부",,"106309","기타 정보 서비스업","12",,"60714820","500","30357410000","원(KRW)","신희부","02-2122-4000","서울특별시 영등포구 은행로 17 NICE 그룹1사옥 "
"008260","NI스틸","KOSPI",,,"032401","1차 철강 제조업","12",,"28600117","500","14300058500","원(KRW)","이창환","02-758-6789","서울특별시 동작구 동작대로 35 - "
"004250","NPC","KOSPI",,,"032202","플라스틱제품 제조업","12",,"36720000","500","21000000000","원(KRW)","최병민","031-362-2852","경기도 안산시 단원구  해안로 289 엔피씨(주) "
"010060","OCI","KOSPI",,,"032001","기초 화학물질 제조업","12",,"23849371","5000","127246855000","원(KRW)","백우석, 이우현, 김택중(3인, 각자 대표이사)","02-727-9500","서울특별시 중구  소공로 94 OCI 빌딩"
"178920","PI첨단소재","KOSPI",,,"032202","플라스틱제품 제조업","12",,"29366322","500","14683161000","원(KRW)","송금수","02-2181-8600","충청북도 진천군 이월면 고등1길 27 "
"024940","PN풍년","KOSDAQ","벤처기업부",,"074604","생활용품 도매업","12",,"10000000","500","5000000000","원(KRW)","유재원","031-491-2965","경기도 안산시 단원구 별망로 620 "
"005490","POSCO홀딩스","KOSPI",,,"032401","1차 철강 제조업","12",,"84571230","5000","482403125000","원(KRW)","대표이사 회장  최정우, 
대표이사 사장  정기섭","054-220-0114","경상북도 포항시 남구 동해안로 6261 -"
"218410","RFHIC","KOSDAQ","우량기업부",,"032604","통신 및 방송 장비 제조업","12",,"26786434","500","13393217000","원(KRW)","조덕수","031-8069-3016","경기도 안양시 동안구 부림로 170 41-14(관양동)"
"327260","RF머트리얼즈","KOSDAQ","벤처기업부",,"032602","전자부품 제조업","12",,"8333231","500","4166615500","원(KRW)","남동우","031-499-2817","경기도 안산시 단원구 강촌로 213, 215(목내동) ."
"091340","S&K폴리텍","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"11703721","500","5851860500","원(KRW)","강원형","031-432-8061","경기도 안산시 단원구 시화벤처로 515 성곡동 808-6번지"
"010950","S-Oil","KOSPI",,,"031902","석유 정제품 제조업","12",,"112582792","2500","291511797500","원(KRW)","Hussain A.Al-Qahtani","02-3772-5151","서울특별시 마포구  백범로 192 "
"419530","SAMG엔터","KOSDAQ","기술성장기업부","기술성장기업","105901","영화, 비디오물, 방송프로그램 제작 및 배급업","12",,"8590930","500","4295465000","원(KRW)","김수훈","02-535-6773","서울특별시 강남구 테헤란로 325 8층"
"019550","SBI인베스트먼트","KOSDAQ","벤처기업부",,"116402","신탁업 및 집합투자업","12",,"162066575","500","83533287500","원(KRW)","공동대표이사 안재광
공동대표이사 소우 에이이치로","02-2139-9200","서울특별시 강남구 테헤란로 509엔씨타워1 14층 "
"950110","SBI핀테크솔루션즈","KOSDAQ","외국기업(소속부없음)",,"105802","소프트웨어 개발 및 공급업","03",,"24052540","무액면","0","일본엔(JPY)","카네코 유이치","81-3-3498-5011","일본 동경 시부야구 시부야 2-1-1, 아오야마 퍼스트 빌딩 "
